id,title,source,nt,bg,std,crank,tags,mbcov
little-country-church,Little Country Church,classic-country,little country church,False,False,0,Pop|JamFriendly|ClassicCountry|Gospel,2
little-cowboy-lullaby,Little Cowboy Lullaby,classic-country,little cowboy lullaby,False,False,0,ClassicCountry|WesternSwing,3
little-darling-pal-of-mine,Little Darling Pal Of Mine,classic-country,little darling pal of mine,False,False,18,ClassicCountry|Folk|JamFriendly,11
little-delta-church,Little Delta Church,classic-country,little delta church,False,False,0,ClassicCountry|JamFriendly|Gospel,0
little-drummer-boy,Little Drummer Boy,classic-country,little drummer boy,False,False,53,ClassicCountry|Rockabilly|Folk|Gospel|Outlaw|JamFriendly|Pop,7
little-dutch-girl,Little Dutch Girl,classic-country,little dutch girl,False,False,0,JamFriendly|ClassicCountry,1
little-eyes-that-look-at-me,Little Eyes That Look At Me,classic-country,little eyes that look at me,False,False,0,JamFriendly|ClassicCountry,2
little-georgia-rose,Little Georgia Rose,classic-country,little georgia rose,True,False,0,Bluegrass|JamFriendly,3
little-girl,Little Girl,classic-country,little girl,False,False,206,ClassicCountry,7
little-girl-gone,Little Girl Gone,classic-country,little girl gone,False,False,0,JamFriendly|ClassicCountry,7
little-girl-in-tennessee,Little Girl In Tennessee,bluegrass-lyrics,little girl in tennessee,False,False,0,Folk|JamFriendly,1
little-glass-of-wine,Little Glass Of Wine,classic-country,little glass of wine,True,False,31,Bluegrass|JamFriendly,8
little-grave-in-georgia,Little Grave in Georgia,tunearch,little grave in georgia,False,False,0,Instrumental|OldTime,1
little-green-valley,Little Green Valley,classic-country,little green valley,False,False,26,ClassicCountry|JamFriendly,4
little-gypsy-girl-the,"Little Gypsy Girl, The",bluegrass-lyrics,little gypsy girl the,False,False,0,Folk|JamFriendly,7
little-hollywood-girl,Little Hollywood Girl,classic-country,little hollywood girl,False,False,7,Rockabilly|Pop|Rock,7
little-is-much,Little Is Much,classic-country,little is much,False,False,0,ClassicCountry|JamFriendly|Gospel,0
little-joe,Little Joe,classic-country,little joe,False,False,31,NashvilleSound|ClassicCountry|JamFriendly,11
little-joe-the-wrangler,Little Joe The Wrangler,classic-country,little joe the wrangler,False,False,11,ClassicCountry|JamFriendly,2
little-left-of-center,Little Left Of Center,classic-country,little left of center,False,False,0,ClassicCountry|JamFriendly,0
little-liza-jane,Little Liza Jane,bluegrass-lyrics,little liza jane,False,False,62,OldTime,5
little-log-cabin-by-the-sea,Little Log Cabin By The Sea,bluegrass-lyrics,little log cabin by the sea,False,False,0,Gospel|JamFriendly,1
little-maggie,Little Maggie,classic-country,little maggie,True,True,71,ClassicCountry|Bluegrass|Gospel|Folk|JamFriendly|Modal|BluegrassStandard,56
little-maggie-1,Little Maggie,golden-standard,little maggie,False,True,71,JamFriendly|Modal|OldTime|BluegrassStandard,56
little-man,Little Man,classic-country,little man,False,False,115,JamFriendly|ClassicCountry,1
little-miss-heartache,Little Miss Heartache,classic-country,little miss heartache,False,False,0,JamFriendly|ClassicCountry,0
little-moses,Little Moses,bluegrass-lyrics,little moses,False,False,36,Gospel|JamFriendly,4
little-mountain-church-house,Little Mountain Church House,classic-country,little mountain church house,True,False,0,ClassicCountry|Bluegrass|Gospel|Folk|JamFriendly,2
little-old-band-of-gold,Little Old Band of Gold,classic-country,little old band of gold,False,False,0,ClassicCountry|JamFriendly,1
little-old-church-in-the-valley,Little Old Church In The Valley,classic-country,little old church in the valley,False,False,0,ClassicCountry|Gospel,1
little-old-heartache-maker-me,Little Old Heartache Maker Me,classic-country,little old heartache maker me,False,False,0,JamFriendly|ClassicCountry,1
little-old-heartbreaker-you,Little Old Heartbreaker You,classic-country,little old heartbreaker you,False,False,0,JamFriendly|ClassicCountry,6
little-old-log-cabin-in-the-lane,Little Old Log Cabin In The Lane,classic-country,little old log cabin in the lane,True,False,0,JamFriendly|Bluegrass,8
little-ole-wine-drinker-me,Little Ole Wine Drinker Me,classic-country,little ole wine drinker me,False,False,0,ClassicCountry|JamFriendly|HonkyTonk,0
little-orphan-annie,Little Orphan Annie,classic-country,little orphan annie,False,False,7,Folk|Outlaw|ClassicCountry|JamFriendly,5
little-paper-boy,Little Paper Boy,classic-country,little paper boy,False,False,6,HonkyTonk|ClassicCountry|JamFriendly,3
little-pedro,Little Pedro,classic-country,little pedro,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,0
little-rabbit,Little Rabbit,banjo-hangout,little rabbit,False,False,5,Instrumental|Clawhammer,7
little-rich-girl,Little Rich Girl,classic-country,little rich girl,False,False,4,ClassicCountry|JamFriendly,7
little-robin,Little Robin,classic-country,little robin,False,False,0,ClassicCountry|JamFriendly,1
little-rock,Little Rock,classic-country,little rock,False,False,15,ClassicCountry|JamFriendly,17
little-rock-n-roll-and-some-country-blues,Little Rock'n Roll And Some Country Blues,classic-country,little rockn roll and some country blues,False,False,0,JamFriendly|ClassicCountry,12
little-rosewood-casket,Little Rosewood Casket,bluegrass-lyrics,little rosewood casket,False,False,0,Folk|JamFriendly|Modal,6
little-sadie,Little Sadie,golden-standard,little sadie,False,True,86,JamFriendly|Modal|OldTime|BluegrassStandard,25
little-sandy-sleighfoot,Little Sandy Sleighfoot,classic-country,little sandy sleighfoot,False,False,0,ClassicCountry,0
little-satchel,Little Satchel,bluegrass-lyrics,little satchel,False,False,0,Folk|JamFriendly,4
little-shirt-my-mother-made-for-me,Little Shirt My Mother Made For Me,classic-country,little shirt my mother made for me,False,False,0,ClassicCountry|JamFriendly,2
little-sister,Little Sister,classic-country,little sister,False,False,256,Rockabilly|ClassicCountry|Pop|Gospel|JamFriendly,1
little-sparrow,Little Sparrow,classic-country,little sparrow,False,False,17,JamFriendly|ClassicCountry|NashvilleSound,1
little-stranger-in-a-manger,Little Stranger (In A Manger),classic-country,little stranger,False,False,0,ClassicCountry|JamFriendly|Gospel,8
little-stream-of-whiskey,Little Stream Of Whiskey,classic-country,little stream of whiskey,True,False,0,JamFriendly|Folk|Bluegrass,4
little-things,Little Things,classic-country,little things,False,False,138,ClassicCountry|Outlaw|JamFriendly,5
little-things-1,Little Things,classic-country,little things,False,False,138,ClassicCountry|JamFriendly,5
little-things-mean-a-lot,Little Things Mean A Lot,classic-country,little things mean a lot,False,False,76,Rockabilly|ClassicCountry,1
little-ways,Little Ways,classic-country,little ways,False,False,0,ClassicCountry|JamFriendly|Bakersfield,1
little-white-church,Little White Church,classic-country,little white church,True,False,3,JamFriendly|Bluegrass|Gospel,19
little-white-washed-chimney,Little White Washed Chimney,classic-country,little white washed chimney,False,False,8,JamFriendly|ClassicCountry|HonkyTonk,4
live-a-little,Live A Little,classic-country,live a little,False,False,4,ClassicCountry|Modal,1
live-and-learn,Live And Learn,classic-country,live and learn,False,False,63,ClassicCountry|JamFriendly,1
live-and-learn-1,Live And Learn,classic-country,live and learn,False,False,63,JamFriendly|Rockabilly,1
live-and-let-live,Live And Let Live,classic-country,live and let live,False,False,40,ClassicCountry|JamFriendly,18
live-and-let-live-and-be-happy,Live And Let Live And Be Happy,classic-country,live and let live and be happy,False,False,0,JamFriendly|ClassicCountry,18
live-in-my-heart,Live In My Heart,classic-country,live in my heart,False,False,0,ClassicCountry|Outlaw|JamFriendly,3
live-until-i-die,Live Until I Die,classic-country,live until i die,False,False,0,ClassicCountry|JamFriendly,1
live-with-jesus,Live With Jesus,classic-country,live with jesus,False,False,0,ClassicCountry|JamFriendly|Gospel,1
lives-like-mine,Lives Like Mine,classic-country,lives like mine,False,False,0,JamFriendly|ClassicCountry,2
livin-in-black-and-white,Livin' In Black And White,classic-country,livin in black and white,False,False,0,ClassicCountry,5
livin-in-god-s-country,Livin' In God's Country,classic-country,livin in gods country,False,False,0,ClassicCountry|HonkyTonk|JamFriendly|Gospel,1
livin-in-these-troubled-times,Livin' In These Troubled Times,classic-country,livin in these troubled times,False,False,6,JamFriendly|ClassicCountry,2
livin-on-love,Livin' On Love,classic-country,livin on love,False,False,3,JamFriendly|ClassicCountry,1
living,Living,classic-country,living,False,False,29,JamFriendly|ClassicCountry,0
living-alone,Living Alone,classic-country,living alone,False,False,9,JamFriendly|ClassicCountry,4
living-and-learning,Living And Learning,classic-country,living and learning,False,False,4,ClassicCountry|Outlaw|JamFriendly,1
living-and-living-well,Living And Living Well,classic-country,living and living well,False,False,0,ClassicCountry|Modal,3
living-as-strangers,Living As Strangers,classic-country,living as strangers,False,False,0,ClassicCountry|JamFriendly,0
living-every-man-s-dream-lyrics-and-chords,Living Every Man's Dream Lyrics and Chords,classic-country,living every mans dream lyrics and chords,False,False,0,ClassicCountry|HonkyTonk,7
living-for-the-night,Living For The Night,classic-country,living for the night,False,False,5,ClassicCountry|JamFriendly,4
living-in-the-kingdom-of-god,Living in the Kingdom of God,classic-country,living in the kingdom of god,True,False,0,JamFriendly|Bluegrass|Gospel,1
living-in-the-promiseland,Living In The Promiseland,classic-country,living in the promiseland,False,False,5,ClassicCountry|Outlaw|JamFriendly,1
living-in-the-shadow-of-his-memory,Living In The Shadow Of His Memory,classic-country,living in the shadow of his memory,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,2
living-in-the-shadow-of-the-past,Living In The Shadow Of The Past,classic-country,living in the shadow of the past,False,False,0,JamFriendly|ClassicCountry,2
living-in-the-west,Living In The West,classic-country,living in the west,False,False,0,JamFriendly|ClassicCountry,1
living-legend,Living Legend,classic-country,living legend,False,False,17,ClassicCountry|Outlaw|Folk|JamFriendly,1
living-like-a-fool,Living Like A Fool,classic-country,living like a fool,True,False,0,Bluegrass|JamFriendly,2
living-like-there-s-no-tomorrow,Living Like There's No Tomorrow,classic-country,living like theres no tomorrow,False,False,0,ClassicCountry,2
living-my-lifetime-for-you,Living My Lifetime For You,classic-country,living my lifetime for you,False,False,0,JamFriendly|ClassicCountry,6
living-on-memories-of-you,Living On Memories Of You,classic-country,living on memories of you,True,False,0,ClassicCountry|Bluegrass|Pop|JamFriendly,1
living-proof,Living Proof,classic-country,living proof,False,False,110,JamFriendly|ClassicCountry,0
living-proof-1,Living Proof,classic-country,living proof,False,False,110,JamFriendly|ClassicCountry|Outlaw,0
living-together-alone,Living Together Alone,classic-country,living together alone,False,False,0,ClassicCountry|JamFriendly,4
living-too-close-to-the-ground,Living Too Close To The Ground,classic-country,living too close to the ground,False,False,0,JamFriendly|Modal|Rock,1
living-with-the-shades-pulled-down,Living With The Shades Pulled Down,classic-country,living with the shades pulled down,False,False,4,ClassicCountry|JamFriendly|Bakersfield,2
living-without-you,Living Without You,classic-country,living without you,False,False,38,JamFriendly|ClassicCountry|NashvilleSound,2
liza-jane,Liza Jane,classic-country,liza jane,True,False,10,ClassicCountry|Bluegrass|JamFriendly,15
lo-lenna,Lo Lenna,classic-country,lo lenna,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,0
loaded-with-love,Loaded With Love,classic-country,loaded with love,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,2
loafers-glory,Loafer’s Glory,bluegrass-lyrics,loafers glory,False,False,0,Folk|JamFriendly,1
lobby-of-your-heart,Lobby of Your Heart,classic-country,lobby of your heart,False,False,0,ClassicCountry|JamFriendly|WesternSwing,3
lobo-the-hobo,Lobo The Hobo,classic-country,lobo the hobo,False,False,0,ClassicCountry|JamFriendly|WesternSwing,1
local-flowers,Local Flowers,classic-country,local flowers,False,False,8,ClassicCountry|JamFriendly,2
local-memory,Local Memory,classic-country,local memory,False,False,4,ClassicCountry|Outlaw|JamFriendly,1
lock-stock-and-teardrops,Lock Stock And Teardrops,classic-country,lock stock and teardrops,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,1
log-cabin-in-the-lane,Log Cabin In The Lane,bluegrass-lyrics,log cabin in the lane,False,False,0,OldTime|JamFriendly,9
logger-s-breakdown,Logger's Breakdown,tunearch,loggers breakdown,False,False,0,Instrumental|OldTime,0
lola-mae,Lola Mae,classic-country,lola mae,False,False,0,JamFriendly|ClassicCountry,0
lola-s-love,Lola's Love,classic-country,lolas love,False,False,0,JamFriendly|ClassicCountry,2
lolene,Lolene,classic-country,lolene,False,False,0,ClassicCountry|JamFriendly,0
london-leaves,London Leaves,classic-country,london leaves,False,False,0,JamFriendly|ClassicCountry,0
lone-gone-lonesome-blues,Lone Gone Lonesome Blues,classic-country,lone gone lonesome blues,False,False,0,HonkyTonk|ClassicCountry|JamFriendly,4
lone-pilgrim,Lone Pilgrim,bluegrass-lyrics,lone pilgrim,False,False,5,Gospel|Jazzy,6
lone-star-beer-and-bob-wills-music,Lone Star Beer And Bob Wills Music,classic-country,lone star beer and bob wills music,False,False,0,JamFriendly|ClassicCountry|WesternSwing,1
lone-star-blues,Lone Star Blues,classic-country,lone star blues,False,False,0,ClassicCountry|JamFriendly,0
lone-star-christmas,Lone Star Christmas,classic-country,lone star christmas,False,False,0,ClassicCountry|JamFriendly|Pop,3
lone-star-lonely,Lone Star Lonely,classic-country,lone star lonely,False,False,0,ClassicCountry|JamFriendly,1
lone-star-love,Lone Star Love,classic-country,lone star love,False,False,0,JamFriendly|ClassicCountry|WesternSwing,2
lone-star-state-of-mind,Lone Star State Of Mind,classic-country,lone star state of mind,True,False,17,ClassicCountry|Bluegrass,1
loneliest-star-in-texas,Loneliest Star In Texas,classic-country,loneliest star in texas,False,False,0,JamFriendly|Modal|ClassicCountry,5
loneliness,Loneliness,classic-country,loneliness,False,False,309,Rockabilly|Pop|JamFriendly|Rock,1
loneliness-in-ruby-s-eyes,Loneliness In Ruby's Eyes,classic-country,loneliness in rubys eyes,False,False,0,Folk|Outlaw|ClassicCountry,1
loneliness-is-eating-me-alive,Loneliness Is Eating Me Alive,classic-country,loneliness is eating me alive,False,False,10,ClassicCountry|Bakersfield,3
lonely,Lonely,classic-country,lonely,False,False,356,ClassicCountry|JamFriendly,1
lonely-1,Lonely,classic-country,lonely,False,False,356,NashvilleSound|ClassicCountry|JamFriendly,1
lonely-at-the-top,Lonely at the Top,classic-country,lonely at the top,False,False,32,JamFriendly|ClassicCountry,1
